Refereed Publications,Project,semantic_scholar_url
"M. Mondal, B. Roy, C. K. Roy, K. A. Schneider,  Associating Code Clones with Association Rules for Change Impact Analysis , in Proceedings of the 27th edition of the IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER 2020), London, Ontario, February 2020, pp. 93-103. (AR: 23.11%)",Core Computer Science Team,https://www.semanticscholar.org/paper/7bd4fa3b0c74786c92d7b605eb2c18b3334e9962
"Farouq Al-Omari, C. K. Roy, Tonghao Chen,  SemanticCloneBench: A Semantic Code Clone Benchmark using Crowd-Source Knowledge , in Proceedings of the 14th International Workshop on Software Clones (IWSC 2020), February 2020, London, Ontario, Canada, pp. 57-63",Core Computer Science Team,https://www.semanticscholar.org/paper/7bcf0229961c0d4bc03d83f9b2ea7759023e93a6
"M. Mondal, B. Roy, C. K. Roy, K. A. Schneider, HistoRank: History-Based Ranking of Co-change Candidates , in Proceedings of the 27th edition of the IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER 2020), London, Ontario, February  2020, pp. 240-250. (AR: 23.11%)",Core Computer Science Team,https://www.semanticscholar.org/paper/2af1f3e333a11f042fb2679b36eeaeb6bcd8b0f6
"G. Li, Yijian Wu, C. K. Roy, J. Sun, X. Peng, N. Zhan, B. Hu, J. Ma, SAGA: Efficient and Large-Scale Detection of Near-Miss Clones with GPU Acceleration , in Proceedings of the 27th edition of the IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER 2020), London, Ontario, February  2020, 272-283. (AR: 23.11%)",Core Computer Science Team,https://www.semanticscholar.org/paper/7fd3c4d982f9088aeeed8fcf6afd51caf317d6ac
"M. Nadim, M. Mondal, C. K. Roy, Evaluating Performance of Clone Detection Tools in Detecting Cloned Co-change Candidates , in Proceedings of the 14th International Workshop on Software Clones (IWSC 2020), February 2020, London, Ontario, Canada, pp. 15-21",Core Computer Science Team,https://www.semanticscholar.org/paper/9325e3cc8ce0eb5f2e7129d0281473e954d9d287
"C M K Saifullah, M. Asaduzzaman and C. K. Roy Learning from examples to Find Fully Qualified Names of API Elements in Code Snippets , in Proceedings of the 34th IEEE/ACM International Conference on Automated Software Engineering (ASE 2019), San Diego, California, United States, November, 2019, pp. 243-254. (AR: 22%)",Core Computer Science Team,https://www.semanticscholar.org/paper/7a0006cb00bf0f938a98f3632420001171a49c3a
"A. Mondal, B. Roy, C. K. Roy, K. A. Schneider, Automatic Components Separation of Obfuscated Android Applications: An Empirical Study of Design Based Features , in Proceedings of the 34th IEEE/ACM International Conference on Automated Software Engineering Workshop (ASEW 2019), San Diego, United States (pp. 23-28).",Core Computer Science Team,https://www.semanticscholar.org/paper/f730085ec49f9888abc32f56e822135c4b82acde
"Kawser Wazed Nafi, Tonny Shekha Kar, B. Roy, C. Roy, Kevin A. Schneider CLCDSA: Cross Language Code Clone Detection using Syntactical Features and API Documentation, in Proceedings of the 34th IEEE/ACM International Conference on Automated Software Engineering (ASE 2019), San Diego, California, United States, November, 2019, pp. 1026-1037. (AR: 22%)",Core Computer Science Team,https://www.semanticscholar.org/paper/1a195105143918fdb4f64201d6a8e927a2a19aca
"G. Mostaeen, J. Svajlenko, B. Roy, C. K. Roy, K. A. Schneider, CloneCognition: machine learning based code clone validation tool , in Proceeding of The 27th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering (ESEC/FSE 2019), pp. 1105-1109.",Core Computer Science Team,https://www.semanticscholar.org/paper/73115a52e9eeeb5646da9f3d02da132ce582f771
"M. Mondal, B. Roy, C. K. Roy, K A. Schneider, Ranking Co-change Candidates of Micro-Clones , in Proceedings of the 29th Annual International Conference on Computer Science and Software Engineering (CASCON), Toronto, Canada, 2019, pp. 244-253. (AR: 30%)",Core Computer Science Team,https://www.semanticscholar.org/paper/4e540ed6ffc1ffd27e9389f70e00e5d98eedc8b4
"M. Mondal, B. Roy, C. K. Roy, K A. Schneider, Investigating the Relationship between Evolutionary Coupling and Software Bug-proneness , in Proceedings of the 29th Annual International Conference on Computer Science and Software Engineering (CASCON 2019), Toronto, Canada, 2019, pp. 173-182. (AR: 30%)",Core Computer Science Team,https://www.semanticscholar.org/paper/e2f958faeaa3e78d728219044477ad8f5c9a8818
"M. Mondal, B. Roy, C. K. Roy, K A. Schneider, Investigating Context Adaptation Bugs in Code Clones , in Proceedings of the 35th International Conference on Software Maintenance and Evolution (ICSME), Cleveland, USA, September, 2019, pp. 157-168. (AR: 22.96%)",Core Computer Science Team,https://www.semanticscholar.org/paper/c5161d2420b24a8a7123a66c599a77df5a36a92a
"M. Gauch, James Bai, J. Mai, and Jimmy Lin. An Open-Source Interface to the Canadian Surface Prediction Archive. Proceedings of the 20th ACM/IEEE-CS Joint Conference on Digital Libraries (JCDL 2020), August 2020.",Core Computer Science Team,https://www.semanticscholar.org/paper/eb17dca07831e7d80b14cfdb93d3efbfb7db9649
"M. Gauch and Jimmy Lin. A Data Scientist's Guide to Streamflow Prediction. arXiv:2006.12975, June 2020.",Core Computer Science Team,https://www.semanticscholar.org/paper/1bb95b1c5719b12c11766a87fd2c77971116666a
"M. Gauch, J. Mai, S. Gharari, and Jimmy Lin. Streamflow Prediction with Limited Spatially-Distributed Input Data. NeurIPS 2019 Workshop on Tackling Climate Change with Machine Learning, December 2019, Vancouver, British Columbia, Canada.",Core Computer Science Team,https://www.semanticscholar.org/paper/bb186b467aadbb22b42ba4963d075e157fe23e45
"Jimmy Lin, M. Gauch, Yixin Wang, Alexander Weatherhead, Kaisong Huang, Bhaleka D. Persaud, J. Mai. The Cuizinart: Slice and Dice Your Environmental Datasets. Abstracts of the 2019 AGU Fall Meeting, December 2019, San Francisco, California.",Core Computer Science Team,
"J. Mai, B. Tolson, Hongren Shen, Etienne Gaborit, Vincent Fortin, Milena Dimitrijevic, Nicolas Gasset, Dorothy Durnford, Young Lan Shin, Tricia Anne Stadnyk, Oyemonbade Herve Rodrigue Awoye, Lauren M. Fry, Emily A. Bradley, Tim Hunter, Andrew Gronewold, Joeseph Smith, Lacey Mason, Laura Read, Katelyn FitzGerald, Kevin Michael Sampson, Alan F. Hamlet, Frank Seglenieks, Andre Guy Tranquille Temgoua, S. Gharari, Saman Razavi, Amin Haghnegahdar, Mohamed Elshamy, Daniel G. Princz, Alain Pietroniro, Xiaojing Ni, Yongping Yuan, Mohammad Reza Najafi, Melika Rahimimovaghar, M. Gauch, Jimmy Lin, and Raphael Tang. The Runoff Model-Intercomparison Project Over Lake Erie and the Great Lakes. Abstracts of the 2019 AGU Fall Meeting, December 2019, San Francisco, California.",Core Computer Science Team,https://www.semanticscholar.org/paper/22b47922a9bc9abc4ef3edd71c681b36667ebf7f
"M. Gauch, Raphael Tang, J. Mai, B. Tolson, S. Gharari, Jimmy J. Lin. Machine Learning for Streamflow Prediction: Current Status and Future Prospects. Abstracts of the 2019 AGU Fall Meeting, December 2019, San Francisco, California.",Core Computer Science Team,https://www.semanticscholar.org/paper/9de645d9fb3cd8a6f563ef1e3846fd8b90747b6d
"M. Gauch, J. Mai, S. Gharari, and Jimmy Lin. Data-Driven vs. Physically-Based Streamflow Prediction Models. Proceedings of the 9th International Workshop on Climate Informatics, October 2019, Paris, France.",Core Computer Science Team,https://www.semanticscholar.org/paper/bb186b467aadbb22b42ba4963d075e157fe23e45
"M. Gauch, J. Mai, and Jimmy Lin. The Proper Care and Feeding of CAMELS: How Limited Training Data Affects Streamflow Prediction. arXiv:1911.07249, November 2019. DOI:10.1145/3383583.3398626",Core Computer Science Team,https://www.semanticscholar.org/paper/eb17dca07831e7d80b14cfdb93d3efbfb7db9649
"Bardia Hamedmohseni, Zahed Rahmati and Debajyoti Mondal. Simplified Emanation Graphs: A Sparse Plane Spanner with Steiner Points. In the 46th International Conference on Current Trends in Theory and Practice of Computer Science (SOFSEM), pp 607-616, 2020. DOI:10.1007/978-3-030-38919-2_50.   ",Core Computer Science Team,https://www.semanticscholar.org/paper/fc332db7dad0d3187d8554358ee1fa24d6db72bb
"Anna Lubiw and Debajyoti Mondal. On Compatible Triangulations with a Minimum Number of Steiner Points. Theoretical Computer Science, pp 1-11, 2020. DOI:10.1016/j.tcs.2020.06.014",Core Computer Science Team,https://www.semanticscholar.org/paper/d1ccf1fba47c8649f3cd2cae7a09d57fb9d89a82
"Rakib Hasan, Debajyoti Mondal, and Carl Gutwin. Tracing Shapes with Eyes: Design and Evaluation of an Eye Tracking Based Approach. In the 10th Augmented Human International Conference (AH), pp1-4, 2020. DOI: 10.1145/3396339.3396390    ",Core Computer Science Team,https://www.semanticscholar.org/paper/8bd7eb5dc36ca1740fc789c05404725257bf9f7c
"C.B. Marsh, J. Pomeroy, R.J. Spiteri, H. Wheater, A finite volume blowing snow model for use with variable resolution meshes, Water Resources Research, 2020, 56(2): e2019WR025307 ",Core Computer Science Team,https://www.semanticscholar.org/paper/f46154e120b69b50829821fad29ef4110502fac6
"K.R. Green, G.W. Patrick, and R.J. Spiteri. On theoretical upper limits for valid timesteps of implicit ODE methods. AIMS Mathematics, 2019, 4(6): 1841-1853",Core Computer Science Team,https://www.semanticscholar.org/paper/6de39ce976e4e6bc8563978d435c6304e47e4f54
"K. Shook, R.J. Spiteri, J. Pomeroy, WDPM: the Wetland DEM Ponding Model, submitted to Journal of Open Source Software",Core Computer Science Team,
"C.B. Marsh, K.R. Green, B. Wang, R.J. Spiteri, Performance improvements to modern hydrological models via lookup table optimizations, submitted to Environmental Modelling and Software DOI:10.1016/j.envsoft.2021.105018",Core Computer Science Team,https://www.semanticscholar.org/paper/5b30ea8dd9382c9922e7b8e6146da6e1d674dfa8
"Kheyrollah Pour, H., Van Cappellen, P. Chlorophyll-a concentrations in Lake Erie and Lake Ontario over the period 2002-2017: Identifying climate change signals using machine learning (in final revision).",UofWaterloo Technical Team,
"Nguyen, H., Barzegar, R., Khosravi, K., Omidvar, E., Quilty, J., Kheyrollah Pour, H., Taghi Aalami, M., Nhu, V. Snow Water Equivalent Prediction in a Mountainous Area using Hybrid Bagging Machine Learning Approaches. Journal of Hydrology. HYDROL-S-20-01378 (under review).",UofWaterloo Technical Team,
"Scott, A. K., Xu, L., Kheyrollah Pour, H. Retrieval of ice/water observations from synthetic aperture radar imagery for use in lake ice data assimilation. Journal of Great Lakes Research. GLR-D-19-00296 (under review).",UofWaterloo Technical Team,https://www.semanticscholar.org/paper/b4d5475961e195a0bcb4741225d2fd007512a330
"Sigmund, G., Gharasoo, M., H¼ffer, T., and Hofmann, T. (2020). Deep learning neural network approach for predicting the sorption of ionizable and polar organic pollutants to a wide range of carbonaceous materials. Environmental Science and Technology. doi: 10.1021/acs.est.9b06287",UofWaterloo Technical Team,https://www.semanticscholar.org/paper/2ad4247197676f08b50f26e1933088f022759491
"Bocaniov, S. A.,  Cappellen, P., and Scavia, D. (2019) On the role of a large shallow lake (Lake St. Clair, USA-Canada) in modulating phosphorus loads to Lake Erie. Water Resources Research 55. doi: 10.1029/2019WR025019",UofWaterloo Technical Team,https://www.semanticscholar.org/paper/67d546a2624f5aa66f3c05b489f9bb275c6ebb4d
"Wang Y., Liu T., Liu J., (2020) Synergistically Boosted Degradation of Organic Dyes by CeO2 Nanoparticles with Fluoride at low pH, ACS Applied Nano Materials, 3, 842-849. doi: 10.1021/acsanm.9b02356",UofWaterloo Technical Team,https://www.semanticscholar.org/paper/cf7abe27d2dc9ea70168e92d3bc18dcd8740d8d8
"Huang, P., de Rochambeau, D., Sleiman, H., Liu, J. (2020) Target Self-enhanced Selectivity in Metal-specific DNAzymes, Angewandte Chemie International Edition, 132, 3601-3605. doi: 10.1002/anie.201915675",UofWaterloo Technical Team,https://www.semanticscholar.org/paper/c9583c938a57360f38bdc83e06c484e689f3074b
"Moon, W. J, Liu, J. (2020) Replacing Mg2+ by Fe2+ for RNA-cleaving DNAzymes, ChemBioChem, 21, 401-407. doi: 10.1002/cbic.201900344",UofWaterloo Technical Team,https://www.semanticscholar.org/paper/b2bfc26d16550fc55180c75a212ab11c1a30cbf9
"Wang, Y., Yang, J., Zhao Y., Liu J. (2019) Intentional hydrolysis to overcome the hydrolysis problem: detection of Ce(IV) by producing oxidase-like nanozymes with F-"", Chemical Communications, 55, 13434-13437. doi: 10.1039/C9CC06167C",UofWaterloo Technical Team,https://www.semanticscholar.org/paper/713464efaf9e68387d6ecd5229c168b54391276e
"Zong, C., Liu, J., (2019) The Arsenic Binding Aptamer Cannot Bind Arsenic: Critical Evaluation of Aptamer Selection and Binding"", Analytical Chemistry, 91, 10887-10893. doi: 10.1021/acs.analchem.9b02789",UofWaterloo Technical Team,https://www.semanticscholar.org/paper/47a582df0e9999ce6c1d145e4512d9674df0e7b4
"J. Garcia-Hernandez, R. Brouwer (2020) A multiregional input-output optimization model to assess impacts of water supply disruptions under climate change on the Great Lakes economy. Accepted, pending revisions.",UofWaterloo Technical Team,https://www.semanticscholar.org/paper/836898a3c24180947d50ca61a4e13490015e8c34
"Wiebe, A. and Rudolph, D. L., 2020. Exploring the sensitivity of modelled groundwater recharge estimates to rain gauge network scale. Journal of Hydrology, https://doi.org/10.1016/j.jhydrol.2020.124741.",UofWaterloo Technical Team,https://www.semanticscholar.org/paper/1e69b410a3fcd6551622a88414b1338a76564b62
"Huang, X., Rudolph, D.L., and Glass, B. (2019), Potential influence of roadbed frost load on water main failure, submitted to Geophysical Research Letters (in final revision)",UofWaterloo Technical Team,https://www.semanticscholar.org/paper/ac9804e48f48b872e5d808efcb546025803fc41d
"Glass, B., Rudolph, D. and Duguay, C., 2020. Identifying Groundwater Discharge Zones in Northern Canada Using Remotely Sensed Optical and Thermal Imagery. Canadian Journal of Earth Sciences. In revision (submission number: cjes-2019-0169). ",UofWaterloo Technical Team,https://www.semanticscholar.org/paper/b28b92d88b5b615872b624df91cf6cae1fdf5096
"Huang, X., Rudolph, D.L. (2020). Numerical and parametric study of coupled water, vapour, heat, stress and strain fields in variably saturated freezing soils, preparation for Computers and Geotechnics (in preparation).",UofWaterloo Technical Team,
"Huang, X., Rudolph, D.L. (2020). An approximate analytical solution for one-dimensional freezing and thawing processes in soils with an estimation of frost heave, Advances in Water Resources (in preparation)",UofWaterloo Technical Team,
"Huang, X., Rudolph, D.L. (2020). Thermal-hydraulic-mechanical modelling of groundwater dynamics in a permafrost basin, preparation for Water Resources Research (in progress)",UofWaterloo Technical Team,
"Beel, C.R., et al. Differential impacts of thermal and physical permafrost disturbances on High Arctic dissolved and particulate fluvial fluxes. Manuscript ID: SREP-19-16662A. (in revision, Scientific Reports). ",WLU Technical Team,https://www.semanticscholar.org/paper/4f6373f9035a42af1d48e4d76c33277163090604
"Dixon, H.J., Harrison, G., Lister, A. and MacLatchy, D. Reproductive status of walleye (Sander vitreus) and lake whitefish (Coregonus clupeaformis) in two large, shallow subarctic lakes. Journal of Great Lakes Research. ",WLU Technical Team,https://www.semanticscholar.org/paper/913910ec8246875eeb1a587568d27f9dee3e97c6
"P. Kuhry, J. Brta, D. Blok, B. Elberling, Samuel Faucherre, G. Hugelius, C. J. , Andreas Richter, H. , N. Weiss (2020). Lability classification of soil organic matter in the northern permafrost region, 17, . doi.org/10.5194/bg-17-361-2020",WLU Technical Team,https://www.semanticscholar.org/paper/26dbb580eb04c5c240991e58ad9d99ab1fc8a74c
"Pope, M.A., Lamoureux, S.F., Kirk, J., Muir, C.G., Beel, C.R., St. Louis, V., Lafreni¨re, M.J., Lehnherr, I.  Multi-year (2007-2017) variations in mercury (Hg) fluxes from small High Arctic rivers impacted by permafrost degradation and disturbance. Manuscript ID: es-2019-07256e (in revision, Environmental Science & Technology).",WLU Technical Team,
"Sniderhan A.E., Mamet S.D. and Baltzer J.L (in review) Non-uniform growth dynamics of a dominant boreal tree species in the face of rapid climate change. Submitted to: Canadian Journal of Forest Research",WLU Technical Team,https://www.semanticscholar.org/paper/1d084a79d39c355b9080ef85715496f326ad1b47
